Cluster,InvoiceNo,StockCode
0,565292,18
0,565295,20
0,565315,17
0,565316,16
0,565324,34
0,565325,8
0,565326,34
0,565327,18
0,565328,8
0,565331,33
0,565333,10
0,565338,6
0,565350,18
0,565366,37
0,565380,2
0,565381,25
0,565384,20
0,565386,40
0,565397,58
0,565401,51
0,565404,5
0,565405,13
0,565406,10
0,565407,43
0,565408,29
0,565409,13
0,565410,29
0,565411,69
0,565415,25
0,565416,28
0,565419,27
0,565421,37
0,565424,16
0,565426,47
0,565427,30
0,565429,14
0,565430,40
0,565431,79
0,565433,2
0,565434,89
0,565437,30
0,565438,15
0,565439,29
0,565441,15
0,565442,36
0,565444,16
0,565445,62
0,565446,18
0,565447,25
0,565448,3
0,565449,2
0,565450,21
0,565451,35
0,565453,29
0,565454,7
0,565456,46
0,565461,15
0,565462,10
0,565463,13
0,565464,2
0,565465,26
0,565466,8
0,565467,15
0,565468,3
0,565470,16
0,565471,38
0,565472,36
0,565473,26
0,565479,15
0,565481,25
0,565488,12
0,565515,14
0,565519,38
0,565541,146
0,565542,26
0,565563,18
0,565569,2
0,565583,13
0,565584,15
0,565585,18
0,565586,2
0,565587,6
0,565588,39
0,565593,22
0,565594,23
0,565595,30
0,565596,25
0,565612,20
0,565613,19
0,565614,12
0,565616,23
0,565618,25
0,565644,5
0,565648,61
0,565649,54
0,565664,43
0,565667,9
0,565669,3
0,565672,30
0,565673,10
0,565679,4
0,565684,12
0,565685,8
0,565723,4
0,565725,38
0,565726,71
0,565727,23
0,565728,17
0,565730,27
0,565731,9
0,565733,4
0,565734,36
0,565737,29
0,565747,10
0,565750,10
0,565753,2
0,565754,4
0,565756,12
0,565757,5
0,565763,10
0,565765,28
0,565768,8
0,565769,16
0,565778,7
0,565780,2
0,565784,19
0,565788,22
0,565790,16
0,565795,19
0,565796,16
0,565801,25
0,565802,11
0,565806,30
0,565807,20
0,565835,30
0,565838,14
0,565839,12
0,565842,8
0,565844,19
0,565849,15
0,565850,45
0,565854,41
0,565855,24
0,565856,13
0,565859,25
0,565861,3
0,565862,16
0,565863,16
0,565914,2
0,565915,67
0,565918,19
0,565920,33
0,565921,15
0,565922,16
0,565923,13
0,565924,11
0,565926,13
0,565929,2
0,565930,63
0,565932,33
0,565934,19
0,565936,2
0,565971,46
0,565990,21
0,565994,27
0,565995,35
0,566001,5
0,566005,21
0,566008,42
0,566010,58
0,566013,25
0,566015,5
0,566017,26
0,566018,75
0,566020,6
0,566021,13
0,566022,2
0,566023,18
0,566025,37
0,566026,4
0,566027,8
0,566033,59
0,566037,2
0,566038,10
0,566039,21
0,566043,15
0,566047,9
0,566049,18
0,566051,5
0,566053,40
0,566054,8
0,566055,40
0,566056,3
0,566057,28
0,566058,5
0,566062,8
0,566074,16
0,566075,14
0,566077,13
0,566081,14
0,566082,5
0,566083,3
0,566091,26
0,566092,26
0,566115,21
0,566124,25
0,566169,10
0,566170,4
0,566172,11
0,566173,7
0,566175,10
0,566186,23
0,566188,9
0,566189,12
0,566191,24
0,566192,4
0,566194,51
0,566199,15
0,566200,52
0,566202,21
0,566203,33
0,566204,12
0,566206,3
0,566225,10
0,566226,11
0,566231,18
0,566234,27
0,566235,17
0,566236,9
0,566239,24
0,566240,24
0,566245,11
0,566247,3
0,566248,8
0,566249,44
0,566250,2
0,566254,10
0,566256,6
0,566261,22
0,566262,20
0,566265,6
0,566266,26
0,566267,18
0,566268,14
0,566269,48
0,566271,74
0,566272,39
0,566273,13
0,566274,36
0,566275,72
0,566276,19
0,566277,18
0,566278,17
0,566279,48
0,566283,27
0,566284,7
0,566285,40
0,566287,24
0,566288,19
0,566290,207
0,566292,23
0,566293,16
0,566294,33
0,566297,29
0,566298,21
0,566299,14
0,566300,13
0,566301,24
0,566303,16
0,566304,24
0,566306,13
0,566307,34
0,566308,15
0,566309,2
0,566312,20
0,566315,25
0,566318,4
0,566319,36
0,566320,17
0,566322,5
0,566326,23
0,566328,4
0,566345,56
0,566361,3
0,566364,23
0,566394,17
0,566396,18
0,566398,7
0,566399,30
0,566402,12
0,566403,7
0,566420,32
0,566421,15
0,566422,12
0,566424,25
0,566427,54
0,566428,18
0,566431,18
0,566432,6
0,566434,36
0,566438,18
0,566439,3
0,566440,21
0,566442,19
0,566443,18
0,566444,18
0,566448,7
0,566450,38
0,566451,139
0,566452,11
0,566477,28
0,566479,5
0,566480,14
0,566486,13
0,566488,19
0,566495,144
0,566518,31
0,566539,48
0,566554,37
0,566555,2
0,566559,23
0,566560,26
0,566562,97
0,566563,20
0,566564,41
0,566580,37
0,566581,107
0,566582,28
0,566583,21
0,566585,19
0,566586,6
0,566587,20
0,566588,7
0,566589,30
0,566590,19
0,566591,44
0,566592,17
0,566594,7
0,566596,10
0,566598,3
0,566599,77
0,566600,22
0,566601,46
0,566604,46
0,566607,44
0,566612,35
0,566616,16
0,566618,5
0,566620,12
0,566621,18
0,566622,24
0,566623,4
0,566629,25
0,566631,2
0,566632,5
0,566633,4
0,566634,8
0,566647,41
0,566648,8
0,566649,6
0,566667,16
0,566674,31
0,566675,3
0,566694,17
0,566705,15
0,566707,3
0,566713,24
0,566718,4
0,566719,6
0,566720,63
0,566724,13
0,566726,76
0,566728,15
0,566731,20
0,566732,18
0,566733,13
0,566734,64
0,566735,41
0,566736,20
0,566737,29
0,566739,18
0,566740,14
0,566744,3
0,566746,9
0,566750,7
0,566755,3
0,566756,34
0,566760,27
0,566769,7
0,566770,2
0,566771,42
0,566772,19
0,566781,28
0,566783,16
0,566786,36
0,566789,52
0,566817,15
0,566818,9
0,566819,16
0,566821,25
0,566829,7
0,566849,34
0,566850,18
0,566851,54
0,566860,19
0,566864,43
0,566868,7
0,566869,43
0,566870,7
0,566871,22
0,566875,15
0,566891,23
0,566901,22
0,566904,19
0,566914,57
0,566918,2
0,566921,8
0,566922,26
0,566923,23
0,566926,3
0,566928,6
0,566930,28
0,566937,3
0,566950,36
0,566951,13
0,566959,45
0,566968,10
0,566969,13
0,566971,15
0,566972,26
0,566979,46
0,566987,12
0,566988,29
0,567043,43
0,567077,41
0,567085,34
0,567092,63
0,567093,23
0,567094,24
0,567095,37
0,567096,23
0,567097,5
0,567102,5
0,567104,24
0,567111,16
0,567124,16
0,567128,79
0,567134,5
0,567138,25
0,567139,10
0,567140,15
0,567141,8
0,567142,27
0,567144,7
0,567154,10
0,567156,32
0,567158,3
0,567163,14
0,567164,34
0,567168,20
0,567169,2
0,567170,106
0,567173,10
0,567174,37
0,567175,15
0,567176,11
0,567178,20
0,567180,65
0,567181,14
0,567185,46
0,567186,54
0,567189,24
0,567190,20
0,567191,20
0,567193,12
0,567194,2
0,567195,12
0,567196,19
0,567199,13
0,567200,26
0,567202,12
0,567203,5
0,567204,36
0,567205,11
0,567206,29
0,567211,83
0,567213,41
0,567287,5
0,567288,45
0,567291,3
0,567293,41
0,567294,22
0,567295,12
0,567297,44
0,567299,2
0,567300,26
0,567302,13
0,567304,42
0,567310,13
0,567312,18
0,567313,5
0,567323,20
0,567324,3
0,567325,2
0,567326,17
0,567328,20
0,567329,11
0,567343,5
0,567344,8
0,567356,14
0,567368,19
0,567369,14
0,567370,12
0,567375,21
0,567380,24
0,567382,14
0,567383,13
0,567386,19
0,567408,6
0,567424,47
0,567454,29
0,567459,34
0,567460,10
0,567462,92
0,567470,27
0,567474,90
0,567475,59
0,567476,32
0,567477,57
0,567478,15
0,567481,11
0,567482,82
0,567483,14
0,567485,34
0,567488,16
0,567489,4
0,567505,17
0,567506,6
0,567508,10
0,567511,2
0,567516,14
0,567517,9
0,567522,7
0,567523,10
0,567524,18
0,567528,13
0,567529,7
0,567530,31
0,567533,37
0,567545,16
0,567578,31
0,567579,20
0,567580,22
0,567611,5
0,567612,44
0,567613,46
0,567614,10
0,567617,11
0,567618,23
0,567619,13
0,567621,11
0,567623,14
0,567625,21
0,567630,12
0,567631,31
0,567632,2
0,567636,22
0,567640,6
0,567654,20
0,567657,8
0,567658,13
0,567659,14
0,567660,18
0,567661,56
0,567662,75
0,567663,20
0,567664,19
0,567666,30
0,567672,48
0,567675,45
0,567676,15
0,567678,15
0,567683,16
0,567687,6
0,567692,15
0,567698,8
0,567699,23
0,567700,27
0,567701,15
0,567702,2
0,567707,9
0,567709,30
0,567710,6
0,567711,2
0,567742,45
0,567768,8
0,567793,27
0,567796,45
0,567797,17
0,567802,23
0,567805,33
0,567807,22
0,567808,2
0,567809,34
0,567818,74
0,567819,22
0,567821,45
0,567822,24
0,567823,21
0,567826,13
0,567846,17
0,567849,16
0,567850,34
0,567851,13
0,567854,27
0,567855,4
0,567856,6
0,567858,26
0,567859,33
0,567864,20
0,567866,75
0,567868,11
0,567873,50
0,567874,4
0,567875,32
0,567878,87
0,567880,35
0,567882,28
0,567883,19
0,567886,11
0,567887,16
0,567888,2
0,567889,17
0,567892,17
0,567893,3
0,567894,7
0,567898,23
0,567904,16
0,567905,41
0,567906,7
0,567909,10
0,567911,17
0,567913,4
0,567914,2
0,567915,28
0,567922,9
0,567928,27
0,567934,4
0,567935,35
0,567937,3
0,567938,14
0,567939,19
0,567941,8
0,567957,7
0,567958,12
0,567959,12
0,567967,27
0,567968,44
0,567969,3
0,567971,9
0,567972,24
0,567973,21
0,567976,15
0,567977,2
0,567979,18
0,567983,5
0,568013,29
0,568044,33
0,568050,39
0,568051,28
0,568054,39
0,568058,42
0,568060,127
0,568061,58
0,568062,39
0,568063,20
0,568064,21
0,568066,75
0,568070,37
0,568075,29
0,568094,40
0,568098,22
0,568099,9
0,568100,29
0,568103,32
0,568104,42
0,568131,3
0,568132,10
0,568136,6
0,568137,21
0,568139,14
0,568140,16
0,568142,30
0,568143,17
0,568144,16
0,568145,22
0,568146,26
0,568149,16
0,568150,3
0,568151,14
0,568153,16
0,568154,24
0,568155,13
0,568160,17
0,568161,18
0,568163,45
0,568164,33
0,568165,40
0,568166,23
0,568167,23
0,568168,61
0,568169,20
0,568171,9
0,568172,2
0,568174,23
0,568175,7
0,568176,13
0,568177,25
0,568178,6
0,568179,15
0,568180,47
0,568181,23
0,568182,2
0,568183,30
0,568185,53
0,568186,26
0,568188,111
0,568189,19
0,568190,2
0,568191,88
0,568192,7
0,568194,11
0,568198,64
0,568200,14
0,568201,13
0,568202,36
0,568203,17
0,568204,25
0,568205,10
0,568206,11
0,568207,47
0,568208,17
0,568210,25
0,568211,24
0,568212,71
0,568213,18
0,568215,13
0,568218,20
0,568220,29
0,568222,11
0,568223,15
0,568225,15
0,568226,20
0,568230,23
0,568231,19
0,568234,16
0,568235,8
0,568236,14
0,568238,21
0,568239,15
0,568241,14
0,568242,17
0,568245,29
0,568301,45
0,568311,28
0,568313,9
0,568314,42
0,568316,27
0,568317,10
0,568318,26
0,568320,16
0,568322,7
0,568324,11
0,568326,21
0,568327,28
0,568328,48
0,568329,22
0,568330,2
0,568331,10
0,568332,5
0,568333,17
0,568340,7
0,568342,6
0,568344,12
0,568350,18
0,568364,17
0,568367,39
0,568368,7
0,568369,37
0,568378,15
0,568381,26
0,568382,7
0,568383,4
0,568387,22
0,568391,2
0,568392,25
0,568393,13
0,568394,40
0,568397,18
0,568399,21
0,568400,34
0,568402,14
0,568409,8
0,568413,23
0,568414,3
0,568423,20
0,568428,42
0,568458,11
0,568460,3
0,568469,7
0,568471,10
0,568472,22
0,568480,14
0,568491,47
0,568492,9
0,568493,14
0,568494,11
0,568495,16
0,568515,10
0,568517,123
0,568518,9
0,568526,35
0,568527,34
0,568529,11
0,568530,9
0,568535,4
0,568539,18
0,568541,3
0,568542,17
0,568547,20
0,568549,8
0,568550,2
0,568551,15
0,568552,5
0,568553,54
0,568554,18
0,568555,2
0,568558,38
0,568566,32
0,568568,28
0,568574,21
0,568577,15
0,568578,20
0,568583,19
0,568585,8
0,568586,11
0,568588,9
0,568589,27
0,568590,25
0,568591,22
0,568592,18
0,568594,9
0,568614,24
0,568647,6
0,568651,39
0,568652,8
0,568657,89
0,568658,8
0,568659,31
0,568660,15
0,568663,11
0,568668,74
0,568670,38
0,568672,9
0,568674,19
0,568676,44
0,568680,17
0,568685,11
0,568686,53
0,568687,2
0,568690,40
0,568692,15
0,568695,2
0,568696,41
0,568699,13
0,568700,7
0,568701,39
0,568702,32
0,568704,2
0,568705,3
0,568708,25
0,568709,66
0,568710,56
0,568711,4
0,568713,10
0,568715,37
0,568726,19
0,568727,13
0,568728,6
0,568729,18
0,568780,51
0,568783,8
0,568785,5
0,568787,14
0,568788,33
0,568791,24
0,568794,28
0,568795,20
0,568798,28
0,568800,15
0,568801,14
0,568802,19
0,568803,4
0,568804,2
0,568805,13
0,568819,2
0,568828,23
0,568829,20
0,568831,40
0,568833,50
0,568868,48
0,568869,4
0,568870,5
0,568872,12
0,568873,12
0,568874,13
0,568878,28
0,568880,18
0,568881,4
0,568894,85
0,568895,54
0,568896,43
0,568897,16
0,568900,27
0,568901,54
0,568902,17
0,568904,15
0,568907,23
0,568908,67
0,568909,39
0,568910,28
0,568912,37
0,568915,10
0,568916,9
0,568919,32
0,568921,11
0,568944,18
0,568945,14
0,568947,20
0,568950,18
0,568951,19
0,568952,42
0,568953,12
0,568955,24
0,568984,57
0,568988,18
0,568990,23
0,568991,59
0,568992,17
0,568993,12
0,568994,17
0,568996,17
0,568997,13
0,568999,12
0,569000,74
0,569001,20
0,569002,2
0,569003,10
0,569004,8
0,569005,36
0,569006,8
0,569007,35
0,569008,27
0,569009,3
0,569011,13
0,569014,20
0,569015,16
0,569016,19
0,569017,16
0,569018,6
0,569019,16
0,569022,16
0,569024,9
0,569035,4
0,569036,19
0,569060,13
0,569077,4
0,569079,12
0,569080,5
0,569081,6
0,569087,6
0,569089,69
0,569104,15
0,569106,11
0,569122,16
0,569124,23
0,569125,5
0,569126,7
0,569129,97
0,569133,21
0,569134,33
0,569136,77
0,569139,23
0,569140,45
0,569141,16
0,569144,10
0,569145,2
0,569147,20
0,569148,30
0,569204,10
0,569206,19
0,569208,38
0,569210,20
0,569211,25
0,569212,46
0,569213,17
0,569214,9
0,569215,35
0,569217,23
0,569218,31
0,569219,54
0,569220,161
0,569221,17
0,569222,54
0,569223,75
0,569224,69
0,569225,28
0,569226,2
0,569229,131
0,569230,64
0,569231,45
0,569232,32
0,569236,66
0,569238,30
0,569239,18
0,569240,6
0,569242,19
0,569247,17
0,569248,35
0,569250,27
0,569252,15
0,569254,36
0,569258,5
0,569261,98
0,569262,39
0,569302,50
0,569319,33
0,569322,15
0,569323,2
0,569324,14
0,569325,16
0,569326,23
0,569327,30
0,569328,7
0,569329,27
0,569331,53
0,569333,10
0,569336,40
0,569357,21
0,569358,25
0,569360,56
0,569361,15
0,569363,38
0,569364,17
0,569367,68
0,569368,4
0,569369,30
0,569371,42
0,569396,11
0,569397,15
0,569401,52
0,569402,9
0,569405,15
0,569412,24
0,569413,2
0,569416,23
0,569417,25
0,569419,5
0,569423,24
0,569424,59
0,569460,38
0,569461,47
0,569462,13
0,569467,43
0,569468,37
0,569469,123
0,569470,33
0,569472,32
0,569474,47
0,569482,24
0,569486,45
0,569487,15
0,569493,56
0,569494,8
0,569496,16
0,569513,13
0,569515,6
0,569519,9
0,569520,18
0,569521,81
0,569524,128
0,569527,29
0,569528,73
0,569529,2
0,569530,30
0,569531,5
0,569532,15
0,569533,82
0,569538,19
0,569546,49
0,569560,16
0,569563,47
0,569564,18
0,569566,10
0,569567,6
0,569569,3
0,569574,16
0,569575,6
0,569576,7
0,569577,13
0,569579,12
0,569581,4
0,569590,19
0,569631,10
0,569632,18
0,569633,11
0,569637,29
0,569638,28
0,569643,23
0,569648,3
0,569652,22
0,569659,19
0,569660,2
0,569661,8
0,569662,19
0,569664,10
0,569665,3
0,569667,23
0,569668,19
0,569669,103
0,569670,114
0,569671,26
0,569673,27
0,569675,31
0,569677,19
0,569678,4
0,569679,5
0,569680,24
0,569683,25
0,569684,5
0,569685,22
0,569686,17
0,569688,16
0,569690,9
0,569692,26
0,569693,37
0,569697,7
0,569698,6
0,569699,35
0,569702,39
0,569705,15
0,569714,33
0,569717,9
0,569718,24
0,569721,16
0,569726,22
0,569727,5
0,569729,21
0,569731,13
0,569732,17
0,569734,16
0,569736,24
0,569737,22
0,569789,24
0,569790,35
0,569799,23
0,569822,2
0,569823,62
0,569824,29
0,569826,20
0,569827,20
0,569832,21
0,569833,28
0,569834,27
0,569835,24
0,569836,10
0,569838,22
0,569842,18
0,569843,99
0,569844,61
0,569845,10
0,569847,19
0,569848,36
0,569849,23
0,569850,8
0,569852,32
0,569853,17
0,569860,7
0,569861,16
0,569862,16
0,569864,7
0,569866,174
0,569870,41
0,569887,12
0,569888,7
0,569889,4
0,569890,11
0,569892,7
0,569893,59
0,569894,45
0,569897,218
0,569899,14
0,569900,58
0,569901,27
0,569903,21
0,569904,19
0,569905,4
0,569914,6
0,569917,9
0,569918,11
0,569919,28
0,569920,14
0,569921,8
0,569923,8
0,569932,11
0,569936,8
0,569943,74
0,569948,8
0,569962,11
0,569968,41
0,569983,58
0,569997,5
0,569999,11
0,570000,29
0,570001,16
0,570003,2
0,570007,16
0,570008,22
0,570009,32
0,570010,14
0,570011,25
0,570014,6
0,570020,10
0,570022,27
0,570023,7
0,570026,9
0,570030,27
0,570036,30
0,570049,41
0,570082,23
0,570086,21
0,570090,10
0,570091,39
0,570093,45
0,570095,14
0,570098,7
0,570102,28
0,570113,33
0,570116,79
0,570117,9
0,570118,23
0,570121,16
0,570123,7
0,570125,21
0,570126,35
0,570127,69
0,570129,31
0,570168,52
0,570177,40
0,570179,53
0,570180,53
0,570183,10
0,570184,9
0,570186,39
0,570189,10
0,570190,23
0,570191,10
0,570192,53
0,570195,6
0,570196,6
0,570197,101
0,570200,31
0,570208,28
0,570210,81
0,570211,31
0,570213,7
0,570215,36
0,570216,10
0,570217,26
0,570219,21
0,570220,3
0,570223,80
0,570225,85
0,570227,8
0,570228,34
0,570229,56
0,570230,37
0,570231,55
0,570232,50
0,570233,7
0,570235,25
0,570237,46
0,570238,20
0,570239,29
0,570240,10
0,570241,57
0,570243,12
0,570244,30
0,570246,55
0,570247,19
0,570249,53
0,570250,6
0,570251,4
0,570254,11
0,570255,26
0,570269,8
0,570270,3
0,570272,24
0,570280,3
0,570282,9
0,570284,23
0,570285,20
0,570287,42
0,570288,34
0,570293,24
0,570332,9
0,570333,51
0,570337,11
0,570348,22
0,570356,8
0,570374,55
0,570404,53
0,570405,12
0,570408,8
0,570410,71
0,570411,7
0,570412,20
0,570413,18
0,570414,17
0,570415,7
0,570416,38
0,570418,29
0,570419,2
0,570421,11
0,570422,17
0,570423,53
0,570424,30
0,570425,21
0,570426,23
0,570427,13
0,570428,55
0,570430,12
0,570442,81
0,570443,20
0,570444,27
0,570452,14
0,570455,88
0,570457,4
0,570459,50
0,570466,83
0,570479,71
0,570482,76
0,570491,32
0,570495,4
0,570498,22
0,570500,23
0,570501,31
0,570502,5
0,570505,15
0,570506,5
0,570507,16
0,570509,23
0,570517,22
0,570555,31
0,570590,15
0,570591,14
0,570593,24
0,570597,42
0,570600,12
0,570601,4
0,570602,7
0,570632,9
0,570634,12
0,570637,19
0,570638,22
0,570642,7
0,570646,25
0,570648,8
0,570649,17
0,570652,41
0,570653,29
0,570656,22
0,570659,3
0,570661,10
0,570663,7
0,570664,23
0,570665,4
0,570666,11
0,570667,14
0,570668,17
0,570670,12
0,570671,3
0,570673,5
0,570675,9
0,570676,14
0,570677,49
0,570678,3
0,570679,19
0,570682,16
0,570685,35
0,570695,13
0,570696,10
0,570697,9
0,570698,9
0,570699,12
0,570707,3
0,570713,19
0,570714,20
0,570715,38
0,570717,9
0,570718,24
0,570719,27
0,570720,19
0,570721,33
0,570722,2
0,570724,12
0,570733,18
0,570754,14
0,570769,2
0,570790,10
0,570794,4
0,570795,4
0,570799,11
0,570806,42
0,570807,22
0,570821,9
0,570823,8
0,570824,12
0,570826,34
0,570827,43
0,570829,21
0,570830,35
0,570832,3
0,570833,14
0,570834,7
0,570836,23
0,570841,22
0,570842,20
0,570843,17
0,570846,5
0,570847,6
0,570855,48
0,570856,41
0,570859,8
0,570861,20
0,570862,28
0,570866,9
0,570875,32
0,570876,21
0,570879,11
0,570880,20
0,570881,12
0,570882,7
0,570883,26
0,570885,18
0,570887,36
0,570888,52
0,570906,10
0,570910,18
0,570919,14
0,570961,3
0,570983,31
0,570984,9
0,571006,23
0,571007,10
0,571017,13
0,571028,40
0,571032,31
0,571033,36
0,571036,34
0,571038,32
0,571039,133
0,571040,36
0,571044,12
0,571046,104
0,571047,20
0,571048,4
0,571049,21
0,571053,30
0,571054,119
0,571055,11
0,571056,29
0,571062,26
0,571063,6
0,571064,21
0,571067,16
0,571080,14
0,571081,26
0,571099,4
0,571100,4
0,571101,27
0,571103,20
0,571104,21
0,571105,98
0,571106,15
0,571107,11
0,571108,5
0,571117,30
0,571118,4
0,571120,15
0,571121,10
0,571122,2
0,571123,49
0,571125,12
0,571178,13
0,571185,31
0,571187,22
0,571188,33
0,571189,39
0,571190,31
0,571197,31
0,571201,20
0,571205,40
0,571212,75
0,571213,19
0,571214,53
0,571215,19
0,571216,53
0,571217,27
0,571218,2
0,571221,35
0,571224,25
0,571226,4
0,571228,3
0,571229,37
0,571230,17
0,571238,12
0,571240,27
0,571241,45
0,571243,68
0,571244,31
0,571246,11
0,571247,37
0,571248,3
0,571258,14
0,571260,8
0,571263,15
0,571265,60
0,571266,31
0,571268,16
0,571269,17
0,571270,77
0,571271,30
0,571273,26
0,571274,51
0,571275,32
0,571277,10
0,571278,8
0,571279,32
0,571280,65
0,571282,49
0,571283,79
0,571286,72
0,571288,34
0,571290,26
0,571291,34
0,571293,19
0,571294,35
0,571295,13
0,571296,29
0,571300,12
0,571301,4
0,571303,23
0,571304,28
0,571307,28
0,571308,35
0,571309,13
0,571310,25
0,571311,2
0,571315,5
0,571352,7
0,571372,38
0,571404,30
0,571407,5
0,571408,70
0,571410,8
0,571411,27
0,571412,10
0,571413,20
0,571418,30
0,571426,13
0,571427,13
0,571428,9
0,571429,35
0,571433,87
0,571435,24
0,571436,5
0,571439,7
0,571442,88
0,571443,13
0,571444,26
0,571445,21
0,571457,7
0,571461,48
0,571462,5
0,571463,21
0,571464,10
0,571465,38
0,571474,11
0,571475,88
0,571476,33
0,571477,25
0,571486,27
0,571496,16
0,571497,17
0,571506,8
0,571509,23
0,571511,14
0,571549,16
0,571550,2
0,571551,15
0,571552,14
0,571556,30
0,571557,12
0,571560,20
0,571563,20
0,571564,24
0,571566,26
0,571595,5
0,571601,28
0,571622,4
0,571636,8
0,571638,10
0,571640,21
0,571641,14
0,571642,3
0,571657,15
0,571660,38
0,571662,6
0,571663,2
0,571664,2
0,571667,48
0,571668,17
0,571669,58
0,571673,11
0,571675,9
0,571676,91
0,571677,8
0,571679,47
0,571681,20
0,571682,119
0,571683,12
0,571684,45
0,571685,5
0,571691,11
0,571692,2
0,571694,11
0,571696,17
0,571697,28
0,571698,7
0,571701,55
0,571702,2
0,571708,12
0,571709,19
0,571710,27
0,571717,56
0,571724,35
0,571725,8
0,571726,27
0,571728,16
0,571729,4
0,571730,7
0,571732,13
0,571734,9
0,571735,14
0,571736,2
0,571740,15
0,571741,6
0,571743,30
0,571744,2
0,571746,44
0,571748,18
0,571749,2
0,571793,7
0,571829,23
0,571831,13
0,571836,5
0,571837,69
0,571839,8
0,571840,21
0,571841,58
0,571844,15
0,571845,41
0,571847,29
0,571850,59
0,571851,11
0,571852,6
0,571857,23
0,571883,149
0,571890,22
0,571895,13
0,571898,6
0,571899,29
0,571901,2
0,571903,9
0,571904,5
0,571908,8
0,571909,131
0,571911,5
0,571912,25
0,571913,70
0,571914,16
0,571918,22
0,571920,13
0,571923,18
0,571934,23
0,571935,5
0,571936,24
0,571938,6
0,571940,38
0,571941,7
0,571942,21
0,571943,16
0,571944,21
0,571987,19
0,572021,17
0,572023,54
0,572024,16
0,572025,22
0,572026,16
0,572032,4
0,572033,15
0,572034,2
0,572036,2
0,572037,76
0,572047,54
0,572048,4
0,572053,4
0,572054,10
0,572057,6
0,572058,91
0,572062,15
0,572065,54
0,572067,7
0,572068,21
0,572070,2
0,572074,49
0,572075,11
0,572076,38
0,572077,7
0,572079,14
0,572086,17
0,572088,29
0,572089,4
0,572090,22
0,572091,10
0,572092,35
0,572093,10
0,572094,9
0,572095,25
0,572096,49
0,572098,33
0,572103,195
0,572104,8
0,572106,14
0,572107,10
0,572108,14
0,572121,48
0,572122,6
0,572125,10
0,572126,10
0,572129,23
0,572130,11
0,572131,13
0,572132,9
0,572133,12
0,572134,11
0,572182,31
0,572183,33
0,572184,4
0,572186,49
0,572188,6
0,572189,3
0,572194,61
0,572210,6
0,572211,12
0,572212,22
0,572214,2
0,572215,24
0,572216,81
0,572218,23
0,572219,74
0,572220,15
0,572221,12
0,572225,44
0,572227,74
0,572230,9
0,572231,28
0,572232,12
0,572234,3
0,572235,3
0,572238,22
0,572242,33
0,572243,12
0,572244,15
0,572272,13
0,572277,11
0,572279,19
0,572280,61
0,572281,29
0,572282,31
0,572283,77
0,572284,49
0,572285,18
0,572286,19
0,572287,39
0,572289,21
0,572290,35
0,572292,32
0,572294,83
0,572295,123
0,572296,35
0,572297,8
0,572298,12
0,572300,21
0,572301,33
0,572302,82
0,572304,23
0,572305,9
0,572307,59
0,572309,148
0,572311,28
0,572312,43
0,572313,15
0,572314,29
0,572315,11
0,572316,23
0,572317,83
0,572318,93
0,572319,34
0,572320,5
0,572321,24
0,572322,8
0,572323,29
